transaction_id,order_date,customer_id,product_id,product_name,category,subcategory,brand,original_price_inr,discount_percent,discounted_price_inr,quantity,subtotal_inr,delivery_charges,final_amount_inr,customer_city,customer_state,customer_tier,customer_spending_tier,customer_age_group,payment_method,delivery_days,delivery_type,is_prime_member,is_festival_sale,customer_rating,return_status,order_month,order_year,order_quarter,product_weight_kg,is_prime_eligible,product_rating,year
TXN_2015_00004553,2015-03-20,CUST_2015_00009091,PROD_001719,Xiaomi iPad 4GB RAM Black,electronics,Tablets,Xiaomi,29675.17,0.0,29675.17,1,29675.17,0.0,29675.17,patna,Bihar,Tier2,Standard,46-55,Cash on Delivery,4.0,Standard,False,False,4.5,Delivered,3,2015,1,0.57,True,3.3,2015
TXN_2015_00004555,2015-03-09,CUST_2015_00010960,PROD_000077,Xiaomi Redmi 2 32GB Blue,electronics,Smartphones,Xiaomi,20175.12,54.95,9088.22,1,9088.22,0.0,9088.22,bengaluru,Karnataka,Metro,Budget,46-55,Cash on Delivery,3.0,Standard,False,True,5.0,Delivered,3,2015,1,0.19,True,4.3,2015
TXN_2015_00004556,2015-03-12,CUST_2015_00009536,PROD_001671,Alienware Ultrabook 4GB RAM Black,electronics,Laptops,Alienware,107387.37,36.62,68067.47,1,68067.47,0.0,68067.47,new delhi,Delhi,Metro,Premium,18-25,Cash on Delivery,4.0,Standard,False,True,5.0,Delivered,3,2015,1,2.33,True,4.7,2015
TXN_2015_00004557,2015-03-10,CUST_2015_00009234,PROD_000098,Motorola Moto X Play 32GB Blue,electronics,Smartphones,Motorola,21456.84,29.22,15186.82,2,30373.64,0.0,30373.64,bengaluru,Karnataka,Metro,Standard,18-25,Cash on Delivery,4.0,Standard,False,True,4.5,Delivered,3,2015,1,0.23,True,3.3,2015
TXN_2015_00004558,2015-03-10,CUST_2015_00010791,PROD_001603,Acer Gaming 8GB RAM Silver,electronics,Laptops,Acer,126454.0,61.58,48582.36,1,48582.36,0.0,48582.36,new delhi,Delhi,Metro,Standard,36-45,Cash on Delivery,3.0,Standard,False,True,4.5,Delivered,3,2015,1,2.27,True,4.6,2015
TXN_2015_00004559,2015-03-28,CUST_2015_00001015,PROD_000074,Xiaomi Redmi 2 32GB White,electronics,Smartphones,Xiaomi,17718.71,0.0,17718.71,1,17718.71,0.0,17718.71,new delhi,Delhi,Metro,Budget,18-25,Credit Card,4.0,Standard,False,False,4.5,Delivered,3,2015,1,0.17,True,3.6,2015
TXN_2015_00004561,2015-03-31,CUST_2015_00008863,PROD_000056,OnePlus OnePlus 2 32GB White,electronics,Smartphones,OnePlus,42790.64,25.32,31957.39,2,63914.79,0.0,63914.79,kolkata,West Bengal,Metro,Standard,18-25,Credit Card,4.0,Standard,False,False,5.0,Delivered,3,2015,1,0.25,True,3.9,2015
TXN_2015_00004562,2015-03-08,CUST_2015_00001464,PROD_001640,MSI Aspire 4GB RAM Black,electronics,Laptops,MSI,69584.33,55.52,30954.16,1,30954.16,0.0,30954.16,surat,Gujarat,Tier1,Standard,26-35,Cash on Delivery,4.0,Standard,False,True,4.5,Delivered,3,2015,1,2.66,True,3.2,2015
TXN_2015_00004563,2015-03-01,CUST_2015_00004815,PROD_001729,Xiaomi Slate 8GB RAM Silver,electronics,Tablets,Xiaomi,20321.71,50.06,10148.01,1,10148.01,0.0,10148.01,hyderabad,Telangana,Metro,Standard,18-25,Cash on Delivery,4.0,Standard,False,True,4.0,Delivered,3,2015,1,0.33,True,4.5,2015
TXN_2015_00004564,2015-03-02,CUST_2015_00006253,PROD_000057,OnePlus OnePlus 2 64GB White,electronics,Smartphones,OnePlus,96543.62,15.62,81467.79,1,81467.79,0.0,81467.79,bengaluru,Karnataka,Metro,Standard,46-55,Cash on Delivery,6.0,Standard,False,True,5.0,Delivered,3,2015,1,0.22,True,4.6,2015
TXN_2015_00004565,2015-03-22,CUST_2015_00002103,PROD_002001,LG QLED TV,electronics,TV & Entertainment,LG,86477.53,11.25,76751.11,2,153502.22,0.0,153502.22,chennai,Tamil Nadu,Metro,Premium,36-45,Credit Card,7.0,Standard,False,False,5.0,Delivered,3,2015,1,33.52,True,4.5,2015
TXN_2015_00004569,2015-03-30,CUST_2015_00005436,PROD_000039,Samsung Galaxy Note 5 64GB Black,electronics,Smartphones,Samsung,97644.25,0.0,97644.25,1,97644.25,0.0,97644.25,jaipur,Rajasthan,Tier1,Standard,,Cash on Delivery,6.0,Standard,False,False,5.0,Delivered,3,2015,1,0.17,True,3.3,2015
TXN_2015_00004570,2015-03-02,CUST_2015_00006991,PROD_000096,Motorola Moto X Play 32GB White,electronics,Smartphones,Motorola,24160.32,49.75,12141.72,1,12141.72,0.0,12141.72,bombay,Maharashtra,Metro,Standard,,Cash on Delivery,5.0,Standard,False,True,4.0,Delivered,3,2015,1,0.21,True,4.1,2015
TXN_2015_00004571,2015-03-25,CUST_2015_00002089,PROD_000091,Motorola Moto G (3rd Gen) 64GB Blue,electronics,Smartphones,Motorola,17790.72,12.12,15634.19,2,31268.38,0.0,31268.38,kolkata,West Bengal,Metro,Standard,,Cash on Delivery,3.0,Standard,False,False,4.5,Returned,3,2015,1,0.22,True,3.4,2015
TXN_2015_00004572,2015-03-15,CUST_2015_00007833,PROD_000056,OnePlus OnePlus 2 32GB White,electronics,Smartphones,OnePlus,42790.64,69.81,12920.16,1,12920.16,0.0,12920.16,bengaluru,Karnataka,Metro,Standard,18-25,Cash on Delivery,6.0,Standard,False,True,4.0,Delivered,3,2015,1,0.25,True,3.9,2015
TXN_2015_00004573,2015-03-01,CUST_2015_00005528,PROD_001546,Dell MacBook 4GB RAM Silver,electronics,Laptops,Dell,29350.42,22.28,22811.29,1,22811.29,0.0,22811.29,kolkata,West Bengal,Metro,Standard,26-35,Cash on Delivery,7.0,Standard,False,True,4.0,Delivered,3,2015,1,1.21,True,3.4,2015
TXN_2015_00004574,2015-03-31,CUST_2015_00007129,PROD_000040,Samsung Galaxy Note 5 16GB White,electronics,Smartphones,Samsung,136176.95,0.0,136176.95,1,136176.95,0.0,136176.95,kolkata,West Bengal,Metro,Premium,26-35,Cash on Delivery,4.0,Standard,False,False,5.0,Delivered,3,2015,1,0.15,True,4.0,2015
TXN_2015_00004575,2015-03-19,CUST_2015_00006654,PROD_000096,Motorola Moto X Play 32GB White,electronics,Smartphones,Motorola,24160.32,0.0,24160.32,2,48320.64,0.0,48320.64,nagpur,Maharashtra,Tier1,Standard,26-35,Cash on Delivery,3.0,Standard,False,False,5.0,Delivered,3,2015,1,0.21,True,4.1,2015
TXN_2015_00004576,2015-03-04,CUST_2015_00006121,PROD_001719,Xiaomi iPad 4GB RAM Black,electronics,Tablets,Xiaomi,29675.17,22.89,22883.01,1,22883.01,0.0,22883.01,ludhiana,Punjab,Tier2,Standard,18-25,Cash on Delivery,4.0,Standard,False,True,4.0,Delivered,3,2015,1,0.57,True,3.3,2015
TXN_2015_00004577,2015-03-17,CUST_2015_00004543,PROD_000055,OnePlus OnePlus 2 16GB White,electronics,Smartphones,OnePlus,54731.86,26.77,40079.37,1,40079.37,0.0,40079.37,bombay,Maharashtra,Metro,Standard,55+,Cash on Delivery,3.0,Standard,False,False,3.5,Delivered,3,2015,1,0.2,True,4.1,2015
TXN_2015_00004578,2015-03-10,CUST_2015_00002723,PROD_000057,OnePlus OnePlus 2 64GB White,electronics,Smartphones,OnePlus,96543.62,49.08,49159.52,2,98319.03,0.0,98319.03,bombay,Maharashtra,Metro,Standard,36-45,Cash on Delivery,4.0,Standard,False,True,4.5,Returned,3,2015,1,0.22,True,4.6,2015
TXN_2015_00004579,2015-03-31,CUST_2015_00007202,PROD_000024,Samsung Galaxy S6 16GB White,electronics,Smartphones,Samsung,159742.47,8.6,146005.33,1,146005.33,0.0,146005.33,surat,Gujarat,Tier1,Premium,26-35,Cash on Delivery,6.0,Standard,False,False,5.0,Delivered,3,2015,1,0.2,True,4.0,2015
TXN_2015_00004580,2015-03-15,CUST_2015_00005207,PROD_002001,LG QLED TV,electronics,TV & Entertainment,LG,86477.53,61.01,33716.97,1,33716.97,0.0,33716.97,chennai,Tamil Nadu,Metro,Standard,18-25,Cash on Delivery,6.0,Standard,False,True,5.0,Delivered,3,2015,1,33.52,True,4.5,2015
TXN_2015_00004581,2015-03-27,CUST_2015_00008976,PROD_000071,Xiaomi Redmi 2 32GB Black,electronics,Smartphones,Xiaomi,44203.12,6.23,41449.82,1,41449.82,0.0,41449.82,chennai,Tamil Nadu,Metro,Budget,18-25,Credit Card,4.0,Standard,False,False,4.5,Delivered,3,2015,1,0.2,True,3.7,2015
TXN_2015_00004583,2015-03-02,CUST_2015_00001257,PROD_001691,Samsung Galaxy Tab 4GB RAM Silver,electronics,Tablets,Samsung,52280.35,68.73,16347.18,1,16347.18,0.0,16347.18,bengaluru,Karnataka,Metro,Premium,18-25,Cash on Delivery,6.0,Standard,False,True,4.0,Returned,3,2015,1,0.65,True,4.8,2015
TXN_2015_00004584,2015-03-06,CUST_2015_00003335,PROD_001975,Fire-Boltt Fitness Band Premium,electronics,Smart Watch,Fire-Boltt,28668.34,24.62,21610.39,1,21610.39,0.0,21610.39,lucknow,Uttar Pradesh,Tier1,Budget,18-25,Cash on Delivery,5.0,Standard,False,True,4.0,Delivered,3,2015,1,0.04,False,4.4,2015
TXN_2015_00004585,2015-03-11,CUST_2015_00005854,PROD_000009,Apple iPhone 6 Plus 16GB Black,electronics,Smartphones,Apple,114096.63,19.58,91752.27,1,91752.27,0.0,91752.27,bombay,Maharashtra,Metro,Premium,18-25,Cash on Delivery,3.0,Standard,False,True,5.0,Delivered,3,2015,1,0.17,True,3.6,2015
TXN_2015_00004586,2015-03-11,CUST_2015_00009942,PROD_001729,Xiaomi Slate 8GB RAM Silver,electronics,Tablets,Xiaomi,20321.71,45.55,11065.35,1,11065.35,0.0,11065.35,bombay,Maharashtra,Metro,Standard,46-55,Cash on Delivery,3.0,Standard,False,True,3.0,Delivered,3,2015,1,0.33,True,4.5,2015
TXN_2015_00004587,2015-03-16,CUST_2015_00006151,PROD_000049,Samsung Galaxy J7 32GB White,electronics,Smartphones,Samsung,23087.98,0.0,23087.98,1,23087.98,0.0,23087.98,saharanpur,Uttar Pradesh,Rural,Standard,18-25,Cash on Delivery,3.0,Standard,False,False,4.5,Delivered,3,2015,1,0.18,True,3.9,2015
TXN_2015_00004590,2015-03-06,CUST_2015_00000124,PROD_000059,OnePlus OnePlus X 32GB Black,electronics,Smartphones,OnePlus,57182.39,64.16,20496.4,1,20496.4,0.0,20496.4,kanpur,Uttar Pradesh,Tier1,Standard,,Cash on Delivery,5.0,Standard,False,True,4.5,Delivered,3,2015,1,0.2,True,3.8,2015
TXN_2015_00004592,2015-03-18,CUST_2015_00010238,PROD_000066,Xiaomi Mi 4i 64GB Black,electronics,Smartphones,Xiaomi,31102.54,0.0,31102.54,1,31102.54,0.0,31102.54,jaipur,Rajasthan,Tier1,Standard,26-35,Cash on Delivery,4.0,Standard,False,False,5.0,Delivered,3,2015,1,0.19,True,4.2,2015
TXN_2015_00004593,2015-03-03,CUST_2015_00007745,PROD_000046,Samsung Galaxy J7 32GB Black,electronics,Smartphones,Samsung,46458.94,44.67,22301.81,1,22301.81,0.0,22301.81,jaipur,Rajasthan,Tier1,Standard,46-55,Credit Card,3.0,Standard,False,True,4.5,Delivered,3,2015,1,0.24,False,3.8,2015
TXN_2015_00004594,2015-03-01,CUST_2015_00001553,PROD_001713,Lenovo Pad 8GB RAM Silver,electronics,Tablets,Lenovo,67444.91,57.01,28997.48,1,28997.48,0.0,28997.48,bengaluru,Karnataka,Metro,Standard,36-45,Cash on Delivery,3.0,Standard,False,True,4.5,Delivered,3,2015,1,0.32,True,3.7,2015
TXN_2015_00004595,2015-03-03,CUST_2015_00006933,PROD_000045,Samsung Galaxy J7 16GB Black,electronics,Smartphones,Samsung,41408.67,17.24,34270.69,1,34270.69,0.0,34270.69,chennai,Tamil Nadu,Metro,Budget,36-45,Cash on Delivery,5.0,Standard,False,True,4.5,Delivered,3,2015,1,0.17,True,3.6,2015
TXN_2015_00004597,2015-03-04,CUST_2015_00003175,PROD_000066,Xiaomi Mi 4i 64GB Black,electronics,Smartphones,Xiaomi,31102.54,38.08,19259.9,1,19259.9,0.0,19259.9,kochi,Kerala,Tier2,Standard,18-25,Cash on Delivery,5.0,Standard,False,True,3.5,Delivered,3,2015,1,0.19,True,4.2,2015
TXN_2015_00004598,2015-03-18,CUST_2015_00000511,PROD_001949,Noise Watch Premium,electronics,Smart Watch,Noise,46680.9,16.94,38774.12,2,77548.25,0.0,77548.25,kolkata,West Bengal,Metro,Premium,36-45,Credit Card,3.0,Standard,False,False,5.0,Delivered,3,2015,1,0.07,True,4.3,2015
TXN_2015_00004600,2015-03-14,CUST_2015_00006395,PROD_000028,Samsung Galaxy S6 32GB Blue,electronics,Smartphones,Samsung,86591.57,62.91,32119.52,1,32119.52,0.0,32119.52,bengaluru,Karnataka,Metro,Premium,26-35,Cash on Delivery,4.0,Standard,False,True,5.0,Delivered,3,2015,1,0.19,True,4.5,2015
TXN_2015_00004601,2015-03-28,CUST_2015_00009186,PROD_000096,Motorola Moto X Play 32GB White,electronics,Smartphones,Motorola,24160.32,0.0,24160.32,1,24160.32,0.0,24160.32,chandigarh,Punjab,Tier2,Standard,,Cash on Delivery,4.0,Standard,False,False,4.5,Delivered,3,2015,1,0.21,True,4.1,2015
TXN_2015_00004602,2015-03-22,CUST_2015_00002236,PROD_000032,Samsung Galaxy S6 Edge 16GB White,electronics,Smartphones,Samsung,97905.92,0.0,97905.92,1,97905.92,0.0,97905.92,ahmedabad,Gujarat,Tier1,Standard,36-45,debit card,4.0,Standard,False,False,4.5,Delivered,3,2015,1,0.2,True,4.3,2015
TXN_2015_00004603,2015-03-05,CUST_2015_00000114,PROD_001975,Fire-Boltt Fitness Band Premium,electronics,Smart Watch,Fire-Boltt,28668.34,47.88,14942.3,2,29884.6,0.0,29884.6,chennai,Tamil Nadu,Metro,Standard,26-35,Cash on Delivery,6.0,Standard,False,True,5.0,Delivered,3,2015,1,0.04,False,4.4,2015
TXN_2015_00004604,2015-03-23,CUST_2015_00007816,PROD_000011,Apple iPhone 6 Plus 64GB Black,electronics,Smartphones,Apple,130723.61,22.25,101636.57,1,101636.57,0.0,101636.57,bombay,Maharashtra,Metro,Premium,18-25,Cash on Delivery,4.0,Standard,False,False,4.5,Delivered,3,2015,1,0.23,True,3.8,2015
TXN_2015_00004605,2015-03-11,CUST_2015_00011771,PROD_000045,Samsung Galaxy J7 16GB Black,electronics,Smartphones,Samsung,41408.67,48.63,21270.01,1,21270.01,0.0,21270.01,kolkata,West Bengal,Metro,Standard,26-35,Cash on Delivery,4.0,Standard,False,True,4.5,Delivered,3,2015,1,0.17,True,3.6,2015
TXN_2015_00004606,2015-03-24,CUST_2015_00006794,PROD_000035,Samsung Galaxy S6 Edge 32GB Blue,electronics,Smartphones,Samsung,117289.33,7.97,107942.78,1,107942.78,0.0,107942.78,bhubaneswar,Odisha,Tier2,Standard,,Cash on Delivery,3.0,Standard,False,False,5.0,Delivered,3,2015,1,0.16,False,3.6,2015
TXN_2015_00004608,2015-03-14,CUST_2015_00002704,PROD_000091,Motorola Moto G (3rd Gen) 64GB Blue,electronics,Smartphones,Motorola,17790.72,46.92,9443.92,2,18887.84,0.0,18887.84,kolkata,West Bengal,Metro,Standard,26-35,net banking,4.0,Standard,False,True,5.0,Delivered,3,2015,1,0.22,True,3.4,2015
TXN_2015_00004609,2015-03-18,CUST_2015_00009651,PROD_000075,Xiaomi Redmi 2 64GB White,electronics,Smartphones,Xiaomi,35581.67,0.0,35581.67,1,35581.67,0.0,35581.67,kolkata,West Bengal,Metro,Budget,26-35,Cash on Delivery,5.0,Standard,False,False,4.5,Delivered,3,2015,1,0.22,False,3.6,2015
TXN_2015_00004611,2015-03-05,CUST_2015_00011024,PROD_001957,Noise Sports Watch Premium,electronics,Smart Watch,Noise,37013.54,48.75,18968.15,2,37936.3,0.0,37936.3,pune,Maharashtra,Tier1,Standard,18-25,debit card,4.0,Standard,False,True,4.5,Delivered,3,2015,1,0.03,False,4.2,2015
TXN_2015_00004612,2015-03-05,CUST_2015_00006485,PROD_001692,Samsung Galaxy Tab 8GB RAM Silver,electronics,Tablets,Samsung,77250.03,57.82,32585.77,1,32585.77,0.0,32585.77,hyderabad,Telangana,Metro,Premium,26-35,Credit Card,3.0,Standard,False,True,4.5,Delivered,3,2015,1,0.43,False,4.8,2015
TXN_2015_00004613,2015-03-10,CUST_2015_00008529,PROD_001908,Xiaomi Fitness Band Premium,electronics,Smart Watch,Xiaomi,20323.89,18.11,16644.03,1,16644.03,0.0,16644.03,kolkata,West Bengal,Metro,Standard,36-45,Cash on Delivery,3.0,Standard,False,True,4.5,Delivered,3,2015,1,0.03,True,4.6,2015
TXN_2015_00004614,2015-03-27,CUST_2015_00007285,PROD_000068,Xiaomi Mi 4i 32GB White,electronics,Smartphones,Xiaomi,20258.29,10.39,18153.66,1,18153.66,0.0,18153.66,ahmedabad,Gujarat,Tier1,Budget,26-35,Credit Card,5.0,Standard,False,False,4.0,Delivered,3,2015,1,0.15,True,3.7,2015
TXN_2015_00004615,2015-03-21,CUST_2015_00006381,PROD_001751,Realme Slate 4GB RAM Black,electronics,Tablets,Realme,17206.23,0.0,17206.23,1,17206.23,0.0,17206.23,indore,Madhya Pradesh,Tier1,Budget,36-45,Credit Card,6.0,Standard,False,False,4.5,Delivered,3,2015,1,0.59,True,3.9,2015
TXN_2015_00004616,2015-03-30,CUST_2015_00006779,PROD_001710,Lenovo Tab M10 8GB RAM Black,electronics,Tablets,Lenovo,56337.89,28.49,40289.56,1,40289.56,0.0,40289.56,pune,Maharashtra,Tier1,Standard,26-35,Cash on Delivery,3.0,Standard,False,False,3.0,Delivered,3,2015,1,0.49,True,4.1,2015
TXN_2015_00004617,2015-03-04,CUST_2015_00003385,PROD_000082,Xiaomi Redmi Note 4G 32GB White,electronics,Smartphones,Xiaomi,40264.16,50.55,19909.04,1,19909.04,0.0,19909.04,new delhi,Delhi,Metro,Standard,46-55,Cash on Delivery,6.0,Standard,False,True,5.0,Delivered,3,2015,1,0.22,True,3.4,2015
TXN_2015_00004619,2015-03-14,CUST_2015_00001982,PROD_000077,Xiaomi Redmi 2 32GB Blue,electronics,Smartphones,Xiaomi,20175.12,42.84,11531.68,1,11531.68,0.0,11531.68,chandigarh,Punjab,Tier2,Standard,26-35,net banking,4.0,Standard,False,True,4.0,Returned,3,2015,1,0.19,True,4.3,2015
TXN_2015_00004620,2015-03-22,CUST_2015_00004152,PROD_001665,Alienware MacBook 4GB RAM Black,electronics,Laptops,Alienware,131194.65,0.0,131194.65,1,131194.65,0.0,131194.65,indore,Madhya Pradesh,Tier1,Premium,,Cash on Delivery,6.0,Standard,False,False,4.5,Delivered,3,2015,1,1.39,False,3.6,2015
TXN_2015_00004622,2015-03-21,CUST_2015_00002426,PROD_000101,Motorola Moto E (2nd Gen) 16GB Black,electronics,Smartphones,Motorola,9429.82,0.0,9429.82,1,9429.82,0.0,9429.82,chennai,Tamil Nadu,Metro,Budget,36-45,Credit Card,3.0,Standard,False,False,4.5,Delivered,3,2015,1,0.22,True,3.3,2015
TXN_2015_00004624,2015-03-10,CUST_2015_00004238,PROD_001957,Noise Sports Watch Premium,electronics,Smart Watch,Noise,37013.54,47.81,19318.73,1,19318.73,0.0,19318.73,bombay,Maharashtra,Metro,Standard,26-35,Cash on Delivery,3.0,Standard,False,True,4.5,Delivered,3,2015,1,0.03,False,4.2,2015
TXN_2015_00004625,2015-03-15,CUST_2015_00001397,PROD_000053,OnePlus OnePlus 2 32GB Black,electronics,Smartphones,OnePlus,102649.14,59.54,41529.63,1,41529.63,0.0,41529.63,bengaluru,Karnataka,Metro,Standard,18-25,Cash on Delivery,3.0,Standard,False,True,4.5,Delivered,3,2015,1,0.2,True,4.6,2015
TXN_2015_00004626,2015-03-17,CUST_2015_00004865,PROD_000084,Xiaomi Redmi Note 4G 32GB Blue,electronics,Smartphones,Xiaomi,30990.65,0.0,30990.65,1,30990.65,0.0,30990.65,saharanpur,Uttar Pradesh,Rural,Budget,36-45,Credit Card,6.0,Standard,False,False,4.5,Delivered,3,2015,1,0.19,True,4.2,2015
TXN_2015_00004627,2015-03-29,CUST_2015_00000862,PROD_001899,Xiaomi Watch Premium,electronics,Smart Watch,Xiaomi,46458.94,13.54,40169.19,1,40169.19,0.0,40169.19,new delhi,Delhi,Metro,Premium,26-35,Cash on Delivery,3.0,Standard,False,False,4.5,Delivered,3,2015,1,0.06,True,4.2,2015
TXN_2015_00004628,2015-03-12,CUST_2015_00002149,PROD_000032,Samsung Galaxy S6 Edge 16GB White,electronics,Smartphones,Samsung,97905.92,54.59,44457.95,1,44457.95,0.0,44457.95,new delhi,Delhi,Metro,Standard,26-35,net banking,5.0,Standard,False,True,4.0,Delivered,3,2015,1,0.2,True,4.3,2015
TXN_2015_00004629,2015-03-25,CUST_2015_00008465,PROD_000037,Samsung Galaxy Note 5 16GB Black,electronics,Smartphones,Samsung,88664.85,10.01,79789.47,1,79789.47,0.0,79789.47,kolkata,West Bengal,Metro,Standard,26-35,Cash on Delivery,4.0,Standard,False,False,3.5,Delivered,3,2015,1,0.22,True,3.8,2015
TXN_2015_00004630,2015-03-17,CUST_2015_00011381,PROD_000041,Samsung Galaxy Note 5 32GB White,electronics,Smartphones,Samsung,132678.66,0.0,132678.66,2,265357.32,0.0,265357.32,new delhi,Delhi,Metro,Premium,18-25,Credit Card,5.0,Standard,False,False,5.0,Delivered,3,2015,1,0.17,True,4.2,2015
TXN_2015_00004631,2015-03-02,CUST_2015_00004271,PROD_000034,Samsung Galaxy S6 Edge 16GB Blue,electronics,Smartphones,Samsung,95494.86,48.39,49280.83,1,49280.83,0.0,49280.83,kolkata,West Bengal,Metro,Standard,,Cash on Delivery,3.0,Standard,False,True,5.0,Returned,3,2015,1,0.18,True,3.3,2015
TXN_2015_00004632,2015-03-14,CUST_2015_00004567,PROD_001546,Dell MacBook 4GB RAM Silver,electronics,Laptops,Dell,29350.42,65.07,10253.56,1,10253.56,0.0,10253.56,bengaluru,Karnataka,Metro,Standard,36-45,Cash on Delivery,6.0,Standard,False,True,4.5,Delivered,3,2015,1,1.21,True,3.4,2015
TXN_2015_00004633,2015-03-12,CUST_2015_00008921,PROD_001935,Garmin Watch Deluxe,electronics,Smart Watch,Garmin,45363.47,48.99,23138.48,1,23138.48,0.0,23138.48,new delhi,Delhi,Metro,Premium,18-25,net banking,4.0,Standard,False,True,4.5,Delivered,3,2015,1,0.08,False,4.8,2015
TXN_2015_00004634,2015-03-15,CUST_2015_00008080,PROD_000059,OnePlus OnePlus X 32GB Black,electronics,Smartphones,OnePlus,57182.39,61.57,21972.93,1,21972.93,0.0,21972.93,bombay,Maharashtra,Metro,Standard,46-55,Cash on Delivery,4.0,Standard,False,True,3.5,Delivered,3,2015,1,0.2,True,3.8,2015
TXN_2015_00004635,2015-03-25,CUST_2015_00008261,PROD_001935,Garmin Watch Deluxe,electronics,Smart Watch,Garmin,45363.47,0.0,45363.47,1,45363.47,0.0,45363.47,chandigarh,Punjab,Tier2,Premium,18-25,Cash on Delivery,3.0,Standard,False,False,5.0,Delivered,3,2015,1,0.08,False,4.8,2015
TXN_2015_00004636,2015-03-21,CUST_2015_00002671,PROD_000071,Xiaomi Redmi 2 32GB Black,electronics,Smartphones,Xiaomi,44203.12,0.0,44203.12,1,44203.12,0.0,44203.12,bombay,Maharashtra,Metro,Standard,26-35,Cash on Delivery,4.0,Standard,False,False,5.0,Delivered,3,2015,1,0.2,True,3.7,2015
TXN_2015_00004637,2015-03-31,CUST_2015_00005923,PROD_000036,Samsung Galaxy S6 Edge 16GB Gold,electronics,Smartphones,Samsung,88872.68,0.0,88872.68,2,177745.36,0.0,177745.36,pune,Maharashtra,Tier1,Standard,36-45,debit card,4.0,Standard,False,False,5.0,Delivered,3,2015,1,0.16,False,3.9,2015
TXN_2015_00004638,2015-03-23,CUST_2015_00001231,PROD_001640,MSI Aspire 4GB RAM Black,electronics,Laptops,MSI,69584.33,0.0,69584.33,1,69584.33,0.0,69584.33,new delhi,Delhi,Metro,Budget,,Cash on Delivery,3.0,Standard,False,False,3.5,Delivered,3,2015,1,2.66,True,3.2,2015
TXN_2015_00004639,2015-03-17,CUST_2015_00011635,PROD_001892,Samsung Tracker Premium,electronics,Smart Watch,Samsung,22683.69,17.1,18804.17,1,18804.17,0.0,18804.17,jaipur,Rajasthan,Tier1,Standard,36-45,Cash on Delivery,5.0,Standard,False,False,4.5,Delivered,3,2015,1,0.06,True,3.5,2015
TXN_2015_00004640,2015-03-16,CUST_2015_00000943,PROD_000053,OnePlus OnePlus 2 32GB Black,electronics,Smartphones,OnePlus,102649.14,0.0,102649.14,1,102649.14,0.0,102649.14,new delhi,Delhi,Metro,Standard,18-25,Credit Card,5.0,Standard,False,False,4.5,Delivered,3,2015,1,0.2,True,4.6,2015
TXN_2015_00004641,2015-03-21,CUST_2015_00006169,PROD_001908,Xiaomi Fitness Band Premium,electronics,Smart Watch,Xiaomi,20323.89,8.86,18523.61,1,18523.61,0.0,18523.61,bombay,Maharashtra,Metro,Budget,,Cash on Delivery,3.0,Standard,False,False,4.5,Delivered,3,2015,1,0.03,True,4.6,2015
TXN_2015_00004643,2015-03-15,CUST_2015_00008079,PROD_000031,Samsung Galaxy S6 Edge 64GB Black,electronics,Smartphones,Samsung,86987.64,66.5,29140.53,1,29140.53,0.0,29140.53,chennai,Tamil Nadu,Metro,Standard,36-45,Cash on Delivery,4.0,Standard,False,True,5.0,Delivered,3,2015,1,0.16,False,3.7,2015
TXN_2015_00004644,2015-03-16,CUST_2015_00010788,PROD_000075,Xiaomi Redmi 2 64GB White,electronics,Smartphones,Xiaomi,35581.67,0.0,35581.67,1,35581.67,0.0,35581.67,bhubaneswar,Odisha,Tier2,Budget,18-25,Cash on Delivery,3.0,Standard,False,False,4.5,Delivered,3,2015,1,0.22,False,3.6,2015
TXN_2015_00004647,2015-03-09,CUST_2015_00009516,PROD_000092,Motorola Moto G (3rd Gen) 16GB Gold,electronics,Smartphones,Motorola,17869.25,24.63,13468.76,1,13468.76,0.0,13468.76,bombay,Maharashtra,Metro,Standard,36-45,Cash on Delivery,3.0,Standard,False,True,4.5,Delivered,3,2015,1,0.24,True,4.0,2015
TXN_2015_00004648,2015-03-20,CUST_2015_00003011,PROD_001983,Samsung OLED TV,electronics,TV & Entertainment,Samsung,38884.19,0.0,38884.19,1,38884.19,0.0,38884.19,patna,Bihar,Tier2,Standard,55+,net banking,3.0,Standard,False,False,4.5,Delivered,3,2015,1,25.87,False,3.9,2015
TXN_2015_00004650,2015-03-31,CUST_2015_00009807,PROD_002001,LG QLED TV,electronics,TV & Entertainment,LG,86477.53,8.6,79043.39,1,79043.39,0.0,79043.39,kochi,Kerala,Tier2,Standard,55+,Credit Card,3.0,Standard,False,False,4.0,Delivered,3,2015,1,33.52,True,4.5,2015
TXN_2015_00004652,2015-03-20,CUST_2015_00010998,PROD_001719,Xiaomi iPad 4GB RAM Black,electronics,Tablets,Xiaomi,29675.17,0.0,29675.17,1,29675.17,0.0,29675.17,surat,Gujarat,Tier1,Budget,36-45,debit card,6.0,Standard,False,False,4.5,Cancelled,3,2015,1,0.57,True,3.3,2015
TXN_2015_00004653,2015-03-17,CUST_2015_00005808,PROD_000030,Samsung Galaxy S6 Edge 32GB Black,electronics,Smartphones,Samsung,155958.9,0.0,155958.9,1,155958.9,0.0,155958.9,nagpur,Maharashtra,Tier1,Premium,26-35,Credit Card,6.0,Standard,False,False,3.5,Delivered,3,2015,1,0.15,True,4.0,2015
